Date,maxt,mint,avgt,pcpn,snow,snwd
2012-06-06,80,56,68.0,0.00,0.0,0
2012-06-07,82,56,69.0,0.00,0.0,0
2012-06-08,88,57,72.5,0.00,0.0,0
2012-06-09,88,61,74.5,0.00,0.0,0
2012-06-10,77,68,72.5,0.05,0.0,0
2012-06-11,87,66,76.5,0.11,0.0,0
2012-06-12,85,65,75.0,0.00,0.0,0
2012-06-13,88,58,73.0,0.00,0.0,0
2012-06-14,93,60,76.5,0.00,0.0,0
2012-06-15,93,68,80.5,0.01,0.0,0
2012-06-16,89,68,78.5,0.01,0.0,0
2012-06-17,89,68,78.5,0.00,0.0,0
2012-06-18,92,64,78.0,0.00,0.0,0
2012-06-19,93,69,81.0,0.00,0.0,0
2012-06-20,96,66,81.0,0.00,0.0,0
2012-06-21,94,70,82.0,0.00,0.0,0
2012-06-22,94,72,83.0,0.00,0.0,0
2012-06-23,95,66,80.5,0.00,0.0,0
2012-06-24,98,65,81.5,0.00,0.0,0
2012-06-25,98,68,83.0,0.00,0.0,0
2012-06-26,88,66,77.0,0.00,0.0,0
2012-06-27,97,61,79.0,0.00,0.0,0
2012-06-28,105,64,84.5,0.00,0.0,0
2012-06-29,109,70,89.5,0.00,0.0,0
2012-06-30,107,80,93.5,0.00,0.0,0
2012-07-01,105,81,93.0,0.00,0.0,0
2012-07-02,99,77,88.0,T,0.0,0
2012-07-03,99,72,85.5,0.00,0.0,0
2012-07-04,103,74,88.5,0.03,0.0,0
2012-07-05,104,74,89.0,0.00,0.0,0
2012-07-06,105,72,88.5,0.00,0.0,0
2012-07-07,104,74,89.0,0.25,0.0,0
2012-07-08,100,73,86.5,1.20,0.0,0
2012-07-09,92,73,82.5,0.37,0.0,0
2012-07-10,81,71,76.0,0.81,0.0,0
2012-07-11,85,73,79.0,T,0.0,0
2012-07-12,74,70,72.0,1.03,0.0,0
2012-07-13,87,71,79.0,0.27,0.0,0
2012-07-14,86,71,78.5,1.68,0.0,0
2012-07-15,94,70,82.0,T,0.0,0
2012-07-16,96,71,83.5,0.00,0.0,0
2012-07-17,95,72,83.5,0.00,0.0,0
2012-07-18,95,75,85.0,0.26,0.0,0
2012-07-19,96,70,83.0,1.13,0.0,0
2012-07-20,91,70,80.5,1.35,0.0,0
2012-07-21,89,73,81.0,0.00,0.0,0
2012-07-22,89,74,81.5,0.00,0.0,0
2012-07-23,93,73,83.0,0.00,0.0,0
2012-07-24,94,76,85.0,0.00,0.0,0
2012-07-25,96,78,87.0,0.00,0.0,0
2012-07-26,95,77,86.0,T,0.0,0
2012-07-27,95,73,84.0,0.00,0.0,0
2012-07-28,93,73,83.0,0.00,0.0,0
2012-07-29,89,69,79.0,T,0.0,0
2012-07-30,92,68,80.0,T,0.0,0
2012-07-31,95,75,85.0,0.00,0.0,0
2012-08-01,97,73,85.0,1.21,0.0,0
2012-08-02,99,71,85.0,0.02,0.0,0
2012-08-03,89,74,81.5,0.00,0.0,0
2012-08-04,94,77,85.5,0.22,0.0,0
2012-08-05,84,75,79.5,0.27,0.0,0
2012-08-06,90,73,81.5,0.00,0.0,0
2012-08-07,93,73,83.0,0.00,0.0,0
2012-08-08,95,69,82.0,0.00,0.0,0
2012-08-09,86,70,78.0,0.36,0.0,0
2012-08-10,86,66,76.0,0.01,0.0,0
2012-08-11,82,61,71.5,0.00,0.0,0
2012-08-12,85,57,71.0,0.00,0.0,0
2012-08-13,77,62,69.5,0.40,0.0,0
2012-08-14,85,68,76.5,0.00,0.0,0
2012-08-15,86,67,76.5,0.00,0.0,0
2012-08-16,91,64,77.5,0.89,0.0,0
2012-08-17,78,66,72.0,0.13,0.0,0
2012-08-18,84,65,74.5,0.00,0.0,0
2012-08-19,85,62,73.5,0.00,0.0,0
2012-08-20,84,57,70.5,0.00,0.0,0
2012-08-21,86,56,71.0,0.00,0.0,0
2012-08-22,90,59,74.5,0.00,0.0,0
2012-08-23,92,63,77.5,0.00,0.0,0
2012-08-24,92,64,78.0,0.00,0.0,0
2012-08-25,89,68,78.5,0.07,0.0,0
2012-08-26,90,66,78.0,0.00,0.0,0
2012-08-27,93,67,80.0,0.00,0.0,0
2012-08-28,90,72,81.0,0.00,0.0,0
2012-08-29,91,70,80.5,0.00,0.0,0
2012-08-30,89,72,80.5,0.08,0.0,0
2012-08-31,88,77,82.5,0.04,0.0,0
2012-09-01,91,76,83.5,T,0.0,0
2012-09-02,84,71,77.5,1.07,0.0,0
2012-09-03,79,73,76.0,0.20,0.0,0
2012-09-04,91,75,83.0,0.01,0.0,0
2012-09-05,91,70,80.5,0.70,0.0,0
2012-09-06,91,68,79.5,0.00,0.0,0
2012-09-07,92,68,80.0,T,0.0,0
2012-09-08,79,57,68.0,1.53,0.0,0
2012-09-09,81,53,67.0,0.00,0.0,0
2012-09-10,81,55,68.0,0.00,0.0,0
2012-09-11,85,56,70.5,0.00,0.0,0
2012-09-12,84,63,73.5,0.00,0.0,0
2012-09-13,84,62,73.0,0.00,0.0,0
2012-09-14,85,59,72.0,0.00,0.0,0
2012-09-15,82,65,73.5,T,0.0,0
2012-09-16,84,67,75.5,0.00,0.0,0
2012-09-17,72,68,70.0,2.01,0.0,0
2012-09-18,72,52,62.0,0.03,0.0,0
2012-09-19,73,46,59.5,0.00,0.0,0
2012-09-20,81,47,64.0,0.00,0.0,0
2012-09-21,82,54,68.0,0.00,0.0,0
2012-09-22,81,57,69.0,0.00,0.0,0
2012-09-23,71,48,59.5,0.00,0.0,0
2012-09-24,73,42,57.5,0.00,0.0,0
2012-09-25,81,52,66.5,0.00,0.0,0
2012-09-26,84,63,73.5,0.00,0.0,0
2012-09-27,85,63,74.0,0.00,0.0,0
2012-09-28,78,65,71.5,T,0.0,0
2012-09-29,77,60,68.5,0.00,0.0,0
2012-09-30,73,54,63.5,0.09,0.0,0
2012-10-01,71,57,64.0,1.28,0.0,0
2012-10-02,66,55,60.5,T,0.0,0
2012-10-03,76,51,63.5,0.00,0.0,0
2012-10-04,81,55,68.0,0.00,0.0,0
2012-10-05,82,51,66.5,0.01,0.0,0
2012-10-06,62,45,53.5,0.73,0.0,0
2012-10-07,61,47,54.0,T,0.0,0
2012-10-08,62,43,52.5,0.04,0.0,0
2012-10-09,66,38,52.0,0.00,0.0,0
2012-10-10,66,43,54.5,0.00,0.0,0
2012-10-11,69,38,53.5,0.00,0.0,0
2012-10-12,62,52,57.0,1.15,0.0,0
2012-10-13,79,54,66.5,0.00,0.0,0
2012-10-14,76,63,69.5,T,0.0,0
2012-10-15,72,48,60.0,0.00,0.0,0
2012-10-16,75,43,59.0,0.00,0.0,0
2012-10-17,78,50,64.0,0.34,0.0,0
2012-10-18,70,46,58.0,0.19,0.0,0
2012-10-19,66,45,55.5,0.00,0.0,0
2012-10-20,65,46,55.5,0.00,0.0,0
2012-10-21,78,42,60.0,0.00,0.0,0
2012-10-22,82,57,69.5,0.00,0.0,0
2012-10-23,80,53,66.5,0.00,0.0,0
2012-10-24,81,49,65.0,0.00,0.0,0
2012-10-25,81,52,66.5,0.00,0.0,0
2012-10-26,63,45,54.0,0.03,0.0,0
2012-10-27,53,43,48.0,0.06,0.0,0
2012-10-28,59,42,50.5,0.00,0.0,0
2012-10-29,56,36,46.0,0.00,0.0,0
2012-10-30,56,41,48.5,0.00,0.0,0
2012-10-31,60,35,47.5,0.00,0.0,0
2012-11-01,63,28,45.5,0.00,0.0,0
2012-11-02,70,43,56.5,0.00,0.0,0
2012-11-03,82,38,60.0,0.08,0.0,0
2012-11-04,58,37,47.5,0.00,0.0,0
2012-11-05,54,35,44.5,0.04,0.0,0
2012-11-06,52,40,46.0,0.13,0.0,0
2012-11-07,53,41,47.0,0.00,0.0,0
2012-11-08,57,33,45.0,0.00,0.0,0
2012-11-09,68,32,50.0,0.00,0.0,0
2012-11-10,73,40,56.5,0.00,0.0,0
2012-11-11,72,49,60.5,0.00,0.0,0
2012-11-12,66,32,49.0,0.73,0.0,0
2012-11-13,51,28,39.5,0.00,0.0,0
2012-11-14,53,32,42.5,0.00,0.0,0
2012-11-15,58,27,42.5,0.00,0.0,0
2012-11-16,59,31,45.0,0.00,0.0,0
2012-11-17,62,30,46.0,0.00,0.0,0
2012-11-18,65,29,47.0,0.00,0.0,0
2012-11-19,67,32,49.5,T,0.0,0
2012-11-20,68,48,58.0,T,0.0,0
2012-11-21,67,43,55.0,0.00,0.0,0
2012-11-22,68,35,51.5,0.00,0.0,0
2012-11-23,59,36,47.5,0.12,0.0,0
2012-11-24,43,27,35.0,0.00,0.0,0
2012-11-25,59,24,41.5,0.00,0.0,0
2012-11-26,63,40,51.5,0.22,0.0,0
2012-11-27,45,35,40.0,0.06,0.0,0
2012-11-28,50,28,39.0,0.00,0.0,0
2012-11-29,59,27,43.0,0.00,0.0,0
2012-11-30,62,31,46.5,0.00,0.0,0
2012-12-01,69,39,54.0,0.00,0.0,0
2012-12-02,71,53,62.0,0.00,0.0,0
2012-12-03,75,58,66.5,0.00,0.0,0
2012-12-04,67,56,61.5,0.22,0.0,0
2012-12-05,64,44,54.0,0.02,0.0,0
2012-12-06,61,41,51.0,0.01,0.0,0
2012-12-07,63,54,58.5,0.00,0.0,0
2012-12-08,64,57,60.5,0.49,0.0,0
2012-12-09,70,57,63.5,0.05,0.0,0
2012-12-10,63,33,48.0,0.95,0.0,0
2012-12-11,42,28,35.0,0.00,0.0,0
2012-12-12,50,24,37.0,0.00,0.0,0
2012-12-13,54,23,38.5,0.00,0.0,0
2012-12-14,59,26,42.5,0.00,0.0,0
2012-12-15,62,45,53.5,0.02,0.0,0
2012-12-16,63,52,57.5,0.00,0.0,0
2012-12-17,65,47,56.0,0.23,0.0,0
2012-12-18,58,44,51.0,0.00,0.0,0
2012-12-19,66,37,51.5,0.00,0.0,0
2012-12-20,60,36,48.0,0.50,T,0
2012-12-21,43,31,37.0,0.00,0.0,0
2012-12-22,49,22,35.5,0.00,0.0,0
2012-12-23,52,34,43.0,0.09,0.0,0
2012-12-24,62,41,51.5,0.20,0.0,0
2012-12-25,41,34,37.5,0.56,0.0,0
2012-12-26,44,33,38.5,0.68,T,0
2012-12-27,36,33,34.5,0.00,0.0,0
2012-12-28,39,33,36.0,0.56,0.0,0
2012-12-29,39,28,33.5,0.08,T,0
2012-12-30,41,22,31.5,0.00,0.0,0
2012-12-31,43,27,35.0,0.05,0.0,0
2013-01-01,42,33,37.5,0.35,0.0,0
2013-01-02,35,27,31.0,0.00,0.0,0
2013-01-03,45,25,35.0,0.00,0.0,0
2013-01-04,47,21,34.0,0.00,0.0,0
2013-01-05,47,22,34.5,T,0.0,0
2013-01-06,51,29,40.0,0.00,0.0,0
2013-01-07,49,23,36.0,0.00,0.0,0
2013-01-08,60,27,43.5,0.00,0.0,0
2013-01-09,54,49,51.5,0.60,0.0,0
2013-01-10,65,52,58.5,0.62,0.0,0
2013-01-11,71,60,65.5,0.06,0.0,0
2013-01-12,70,65,67.5,0.93,0.0,0
2013-01-13,68,36,52.0,1.76,0.0,0
2013-01-14,36,28,32.0,0.11,T,0
2013-01-15,35,30,32.5,0.60,0.0,0
2013-01-16,36,33,34.5,0.36,0.0,0
2013-01-17,47,33,40.0,0.01,T,0
2013-01-18,51,26,38.5,0.00,0.0,0
2013-01-19,57,28,42.5,0.00,0.0,0
2013-01-20,55,33,44.0,0.00,0.0,0
2013-01-21,40,24,32.0,0.00,0.0,0
2013-01-22,31,18,24.5,0.00,0.0,0
2013-01-23,53,23,38.0,0.00,0.0,0
2013-01-24,43,28,35.5,0.00,0.0,0
2013-01-25,38,30,34.0,0.46,0.0,0
2013-01-26,49,29,39.0,0.00,0.0,0
2013-01-27,51,28,39.5,T,0.0,0
2013-01-28,60,48,54.0,T,0.0,0
2013-01-29,70,54,62.0,0.00,0.0,0
2013-01-30,73,36,54.5,1.17,0.0,0
2013-01-31,47,31,39.0,0.11,0.3,0
2013-02-01,31,17,24.0,0.12,0.5,0
2013-02-02,44,23,33.5,0.05,0.2,0
2013-02-03,48,28,38.0,0.02,T,0
2013-02-04,59,27,43.0,T,0.0,0
2013-02-05,64,41,52.5,0.00,0.0,0
2013-02-06,59,35,47.0,0.00,0.0,0
2013-02-07,64,41,52.5,0.00,0.0,0
2013-02-08,52,35,43.5,0.11,0.0,0
2013-02-09,53,34,43.5,0.00,0.0,0
2013-02-10,60,47,53.5,0.71,0.0,0
2013-02-11,59,41,50.0,0.00,0.0,0
2013-02-12,53,35,44.0,0.03,0.0,0
2013-02-13,44,33,38.5,0.30,T,0
2013-02-14,62,30,46.0,0.00,0.0,0
2013-02-15,52,31,41.5,T,0.0,0
2013-02-16,41,24,32.5,0.00,0.0,0
2013-02-17,48,19,33.5,0.00,0.0,0
2013-02-18,63,34,48.5,0.24,0.0,0
2013-02-19,49,34,41.5,0.10,0.0,0
2013-02-20,36,24,30.0,0.00,0.0,0
2013-02-21,48,25,36.5,0.68,0.0,0
2013-02-22,62,44,53.0,T,0.0,0
2013-02-23,54,36,45.0,0.00,0.0,0
2013-02-24,55,30,42.5,0.00,0.0,0
2013-02-25,66,34,50.0,0.02,0.0,0
2013-02-26,54,39,46.5,0.18,0.0,0
2013-02-27,41,39,40.0,T,0.0,0
2013-02-28,41,34,37.5,0.02,T,0
2013-03-01,40,33,36.5,0.06,0.2,0
2013-03-02,35,30,32.5,0.03,0.3,0
2013-03-03,44,25,34.5,T,T,0
2013-03-04,58,33,45.5,0.00,0.0,0
2013-03-05,56,33,44.5,0.83,T,0
2013-03-06,42,30,36.0,T,T,0
2013-03-07,44,30,37.0,0.00,0.0,0
2013-03-08,58,27,42.5,0.00,0.0,0
2013-03-09,68,38,53.0,0.00,0.0,0
2013-03-10,72,56,64.0,0.01,0.0,0
2013-03-11,61,40,50.5,0.84,0.0,0
2013-03-12,56,36,46.0,0.00,0.0,0
2013-03-13,45,28,36.5,0.00,0.0,0
2013-03-14,52,23,37.5,0.04,0.0,0
2013-03-15,76,33,54.5,0.00,0.0,0
2013-03-16,78,53,65.5,T,0.0,0
2013-03-17,63,48,55.5,0.00,0.0,0
2013-03-18,65,43,54.0,1.39,0.0,0
2013-03-19,56,34,45.0,0.00,0.0,0
2013-03-20,55,27,41.0,T,0.0,0
2013-03-21,45,22,33.5,0.00,0.0,0
2013-03-22,47,32,39.5,T,0.0,0
2013-03-23,55,41,48.0,0.07,0.0,0
2013-03-24,60,36,48.0,0.26,0.0,0
2013-03-25,39,33,36.0,0.01,T,0
2013-03-26,40,32,36.0,T,T,0
2013-03-27,53,28,40.5,0.00,0.0,0
2013-03-28,62,33,47.5,0.00,0.0,0
2013-03-29,51,44,47.5,0.49,0.0,0
2013-03-30,60,46,53.0,0.20,0.0,0
2013-03-31,58,41,49.5,0.09,0.0,0
2013-04-01,63,40,51.5,0.00,0.0,0
2013-04-02,52,37,44.5,T,0.0,0
2013-04-03,56,34,45.0,0.00,0.0,0
2013-04-04,47,42,44.5,0.11,0.0,0
2013-04-05,68,43,55.5,0.00,0.0,0
2013-04-06,74,40,57.0,0.00,0.0,0
2013-04-07,76,51,63.5,0.00,0.0,0
2013-04-08,79,51,65.0,0.00,0.0,0
2013-04-09,78,59,68.5,0.00,0.0,0
2013-04-10,86,62,74.0,0.00,0.0,0
2013-04-11,75,50,62.5,2.01,0.0,0
2013-04-12,66,43,54.5,0.00,0.0,0
2013-04-13,70,41,55.5,0.00,0.0,0
2013-04-14,74,47,60.5,T,0.0,0
2013-04-15,81,56,68.5,0.00,0.0,0
2013-04-16,81,64,72.5,0.01,0.0,0
2013-04-17,88,66,77.0,0.00,0.0,0
2013-04-18,83,67,75.0,0.23,0.0,0
2013-04-19,68,36,52.0,1.02,0.0,0
2013-04-20,63,35,49.0,0.00,0.0,0
2013-04-21,69,39,54.0,0.00,0.0,0
2013-04-22,74,42,58.0,0.00,0.0,0
2013-04-23,76,49,62.5,0.00,0.0,0
2013-04-24,67,46,56.5,0.71,0.0,0
2013-04-25,67,36,51.5,0.00,0.0,0
2013-04-26,63,42,52.5,0.14,0.0,0
2013-04-27,61,51,56.0,3.30,0.0,0
2013-04-28,70,56,63.0,0.10,0.0,0
2013-04-29,74,50,62.0,0.00,0.0,0
2013-04-30,80,50,65.0,0.00,0.0,0
2013-05-01,80,56,68.0,0.00,0.0,0
2013-05-02,77,59,68.0,0.00,0.0,0
2013-05-03,75,50,62.5,0.17,0.0,0
2013-05-04,50,44,47.0,1.07,0.0,0
2013-05-05,61,46,53.5,0.11,0.0,0
2013-05-06,66,46,56.0,0.14,0.0,0
2013-05-07,73,46,59.5,0.00,0.0,0
2013-05-08,80,51,65.5,0.09,0.0,0
2013-05-09,82,54,68.0,0.02,0.0,0
2013-05-10,74,63,68.5,0.36,0.0,0
2013-05-11,68,56,62.0,T,0.0,0
2013-05-12,65,43,54.0,0.00,0.0,0
2013-05-13,71,39,55.0,0.00,0.0,0
2013-05-14,86,47,66.5,0.00,0.0,0
2013-05-15,86,60,73.0,0.00,0.0,0
2013-05-16,85,64,74.5,0.00,0.0,0
2013-05-17,70,63,66.5,0.46,0.0,0
2013-05-18,85,65,75.0,0.00,0.0,0
2013-05-19,89,68,78.5,0.03,0.0,0
2013-05-20,84,63,73.5,0.00,0.0,0
2013-05-21,86,64,75.0,0.20,0.0,0
2013-05-22,82,63,72.5,0.11,0.0,0
2013-05-23,78,61,69.5,0.00,0.0,0
2013-05-24,72,54,63.0,0.00,0.0,0
2013-05-25,79,48,63.5,0.00,0.0,0
2013-05-26,84,52,68.0,0.00,0.0,0
2013-05-27,88,57,72.5,0.00,0.0,0
2013-05-28,88,63,75.5,0.00,0.0,0
2013-05-29,89,66,77.5,0.00,0.0,0
2013-05-30,87,70,78.5,T,0.0,0
2013-05-31,86,72,79.0,0.01,0.0,0
2013-06-01,87,68,77.5,0.52,0.0,0
2013-06-02,80,65,72.5,0.01,0.0,0
2013-06-03,79,60,69.5,0.00,0.0,0
2013-06-04,84,56,70.0,0.00,0.0,0
2013-06-05,81,63,72.0,0.07,0.0,0
2013-06-06,83,68,75.5,0.31,0.0,0
2013-06-07,82,66,74.0,0.16,0.0,0
2013-06-08,84,64,74.0,0.00,0.0,0
2013-06-09,83,63,73.0,0.66,0.0,0
2013-06-10,86,67,76.5,1.09,0.0,0
2013-06-11,93,68,80.5,0.00,0.0,0
2013-06-12,93,78,85.5,0.00,0.0,0
2013-06-13,90,69,79.5,T,0.0,0
2013-06-14,84,60,72.0,0.00,0.0,0
2013-06-15,90,62,76.0,0.00,0.0,0
2013-06-16,88,68,78.0,0.00,0.0,0
2013-06-17,88,69,78.5,0.03,0.0,0
2013-06-18,84,68,76.0,0.76,0.0,0
2013-06-19,90,67,78.5,0.00,0.0,0
2013-06-20,88,66,77.0,0.80,0.0,0
2013-06-21,88,65,76.5,0.00,0.0,0
2013-06-22,91,68,79.5,0.06,0.0,0
2013-06-23,90,68,79.0,0.00,0.0,0
2013-06-24,93,69,81.0,T,0.0,0
2013-06-25,93,69,81.0,0.00,0.0,0
2013-06-26,93,73,83.0,T,0.0,0
2013-06-27,96,73,84.5,T,0.0,0
2013-06-28,92,72,82.0,0.01,0.0,0
2013-06-29,90,65,77.5,T,0.0,0
2013-06-30,85,61,73.0,0.00,0.0,0
2013-07-01,84,67,75.5,0.00,0.0,0
2013-07-02,84,64,74.0,0.00,0.0,0
2013-07-03,85,64,74.5,0.05,0.0,0
2013-07-04,71,67,69.0,1.90,0.0,0
2013-07-05,79,68,73.5,0.85,0.0,0
2013-07-06,76,67,71.5,1.18,0.0,0
2013-07-07,89,67,78.0,0.01,0.0,0
2013-07-08,89,70,79.5,T,0.0,0
2013-07-09,95,72,83.5,0.00,0.0,0
2013-07-10,95,72,83.5,0.87,0.0,0
2013-07-11,89,70,79.5,0.02,0.0,0
2013-07-12,86,67,76.5,0.00,0.0,0
2013-07-13,87,63,75.0,0.00,0.0,0
2013-07-14,90,71,80.5,0.04,0.0,0
2013-07-15,91,73,82.0,0.00,0.0,0
2013-07-16,94,72,83.0,0.00,0.0,0
2013-07-17,97,74,85.5,T,0.0,0
2013-07-18,93,73,83.0,0.57,0.0,0
2013-07-19,93,72,82.5,0.00,0.0,0
2013-07-20,94,72,83.0,0.16,0.0,0
2013-07-21,90,71,80.5,0.01,0.0,0
2013-07-22,79,72,75.5,0.43,0.0,0
2013-07-23,92,70,81.0,0.00,0.0,0
2013-07-24,89,68,78.5,0.00,0.0,0
2013-07-25,87,64,75.5,0.00,0.0,0
2013-07-26,89,63,76.0,0.00,0.0,0
2013-07-27,87,68,77.5,0.08,0.0,0
2013-07-28,81,62,71.5,0.00,0.0,0
2013-07-29,82,60,71.0,0.00,0.0,0
2013-07-30,85,64,74.5,0.27,0.0,0
2013-07-31,84,69,76.5,0.16,0.0,0
2013-08-01,87,68,77.5,0.00,0.0,0
2013-08-02,89,63,76.0,0.00,0.0,0
2013-08-03,82,69,75.5,0.04,0.0,0
2013-08-04,87,70,78.5,0.00,0.0,0
2013-08-05,86,64,75.0,0.00,0.0,0
2013-08-06,83,71,77.0,0.07,0.0,0
2013-08-07,83,73,78.0,0.49,0.0,0
2013-08-08,79,71,75.0,0.42,0.0,0
2013-08-09,90,72,81.0,0.25,0.0,0
2013-08-10,91,71,81.0,0.00,0.0,0
2013-08-11,89,75,82.0,0.03,0.0,0
2013-08-12,85,72,78.5,0.03,0.0,0
2013-08-13,87,70,78.5,0.00,0.0,0
2013-08-14,79,61,70.0,0.00,0.0,0
2013-08-15,83,58,70.5,0.00,0.0,0
2013-08-16,79,65,72.0,0.07,0.0,0
2013-08-17,79,68,73.5,T,0.0,0
2013-08-18,80,68,74.0,0.01,0.0,0
2013-08-19,86,68,77.0,0.00,0.0,0
2013-08-20,86,72,79.0,0.16,0.0,0
2013-08-21,87,70,78.5,0.05,0.0,0
2013-08-22,92,69,80.5,0.00,0.0,0
2013-08-23,90,70,80.0,0.32,0.0,0
2013-08-24,90,69,79.5,0.00,0.0,0
2013-08-25,88,69,78.5,0.00,0.0,0
2013-08-26,89,65,77.0,0.00,0.0,0
2013-08-27,90,65,77.5,0.00,0.0,0
2013-08-28,93,69,81.0,0.00,0.0,0
2013-08-29,95,74,84.5,0.00,0.0,0
2013-08-30,96,75,85.5,0.00,0.0,0
2013-08-31,95,72,83.5,0.05,0.0,0
2013-09-01,84,69,76.5,0.36,0.0,0
2013-09-02,88,70,79.0,0.13,0.0,0
2013-09-03,87,69,78.0,0.00,0.0,0
2013-09-04,86,63,74.5,0.00,0.0,0
2013-09-05,86,60,73.0,0.00,0.0,0
2013-09-06,89,63,76.0,0.00,0.0,0
2013-09-07,92,63,77.5,0.00,0.0,0
2013-09-08,91,69,80.0,0.00,0.0,0
2013-09-09,94,72,83.0,T,0.0,0
2013-09-10,92,71,81.5,1.56,0.0,0
2013-09-11,90,70,80.0,0.08,0.0,0
2013-09-12,88,71,79.5,0.23,0.0,0
2013-09-13,79,58,68.5,0.00,0.0,0
2013-09-14,76,52,64.0,0.00,0.0,0
2013-09-15,85,52,68.5,0.00,0.0,0
2013-09-16,83,58,70.5,0.00,0.0,0
2013-09-17,83,63,73.0,0.00,0.0,0
2013-09-18,84,67,75.5,0.00,0.0,0
2013-09-19,88,66,77.0,0.00,0.0,0
2013-09-20,88,66,77.0,0.91,0.0,0
2013-09-21,76,57,66.5,0.71,0.0,0
2013-09-22,77,51,64.0,0.00,0.0,0
2013-09-23,81,52,66.5,0.00,0.0,0
2013-09-24,82,59,70.5,0.34,0.0,0
2013-09-25,73,64,68.5,0.18,0.0,0
2013-09-26,82,60,71.0,0.00,0.0,0
2013-09-27,83,55,69.0,0.00,0.0,0
2013-09-28,81,58,69.5,0.00,0.0,0
2013-09-29,75,58,66.5,0.02,0.0,0
2013-09-30,78,60,69.0,0.00,0.0,0
2013-10-01,85,64,74.5,0.00,0.0,0
2013-10-02,79,70,74.5,0.16,0.0,0
2013-10-03,87,66,76.5,0.00,0.0,0
2013-10-04,86,64,75.0,0.00,0.0,0
2013-10-05,89,67,78.0,0.00,0.0,0
2013-10-06,75,55,65.0,0.92,0.0,0
2013-10-07,69,47,58.0,0.00,0.0,0
2013-10-08,73,47,60.0,0.00,0.0,0
2013-10-09,79,52,65.5,0.00,0.0,0
2013-10-10,82,58,70.0,0.00,0.0,0
2013-10-11,82,54,68.0,0.00,0.0,0
2013-10-12,81,52,66.5,0.00,0.0,0
2013-10-13,82,60,71.0,0.00,0.0,0
2013-10-14,80,58,69.0,0.00,0.0,0
2013-10-15,75,61,68.0,T,0.0,0
2013-10-16,70,61,65.5,0.25,0.0,0
2013-10-17,65,49,57.0,0.06,0.0,0
2013-10-18,66,45,55.5,0.00,0.0,0
2013-10-19,58,40,49.0,T,0.0,0
2013-10-20,64,35,49.5,0.00,0.0,0
2013-10-21,72,38,55.0,0.00,0.0,0
2013-10-22,62,48,55.0,0.12,0.0,0
2013-10-23,55,40,47.5,0.00,0.0,0
2013-10-24,55,34,44.5,0.00,0.0,0
2013-10-25,53,30,41.5,0.00,0.0,0
2013-10-26,62,28,45.0,0.00,0.0,0
2013-10-27,64,51,57.5,0.00,0.0,0
2013-10-28,66,51,58.5,0.01,0.0,0
2013-10-29,70,52,61.0,0.00,0.0,0
2013-10-30,80,58,69.0,0.00,0.0,0
2013-10-31,71,62,66.5,0.82,0.0,0
2013-11-01,71,48,59.5,0.00,0.0,0
2013-11-02,64,43,53.5,T,0.0,0
2013-11-03,59,36,47.5,0.00,0.0,0
2013-11-04,66,37,51.5,0.00,0.0,0
2013-11-05,71,48,59.5,0.00,0.0,0
2013-11-06,75,49,62.0,0.32,0.0,0
2013-11-07,56,36,46.0,0.03,0.0,0
2013-11-08,58,30,44.0,0.00,0.0,0
2013-11-09,61,31,46.0,0.00,0.0,0
2013-11-10,67,38,52.5,0.00,0.0,0
2013-11-11,70,31,50.5,0.00,0.0,0
2013-11-12,57,29,43.0,0.02,T,0
2013-11-13,46,25,35.5,0.00,0.0,0
2013-11-14,59,23,41.0,0.00,0.0,0
2013-11-15,57,37,47.0,0.11,0.0,0
2013-11-16,64,50,57.0,T,0.0,0
2013-11-17,71,60,65.5,1.08,0.0,0
2013-11-18,63,44,53.5,0.00,0.0,0
2013-11-19,52,37,44.5,0.00,0.0,0
2013-11-20,62,31,46.5,0.00,0.0,0
2013-11-21,66,44,55.0,0.01,0.0,0
2013-11-22,60,46,53.0,0.28,0.0,0
2013-11-23,47,25,36.0,0.00,0.0,0
2013-11-24,36,20,28.0,0.00,0.0,0
2013-11-25,41,28,34.5,0.21,0.5,0
2013-11-26,39,34,36.5,0.47,0.0,0
2013-11-27,35,21,28.0,0.00,0.0,0
2013-11-28,45,16,30.5,0.00,0.0,0
2013-11-29,52,23,37.5,0.00,0.0,0
2013-11-30,59,27,43.0,0.00,0.0,0
2013-12-01,54,39,46.5,0.00,0.0,0
2013-12-02,56,47,51.5,T,0.0,0
2013-12-03,59,47,53.0,0.00,0.0,0
2013-12-04,76,57,66.5,0.00,0.0,0
2013-12-05,69,36,52.5,2.91,0.0,0
2013-12-06,37,31,34.0,1.47,0.0,0
2013-12-07,32,27,29.5,0.03,0.0,0
2013-12-08,44,32,38.0,0.58,0.0,0
2013-12-09,39,30,34.5,0.05,T,0
2013-12-10,42,26,34.0,0.06,0.4,0
2013-12-11,48,20,34.0,0.00,0.0,0
2013-12-12,38,18,28.0,0.00,0.0,0
2013-12-13,46,20,33.0,0.01,0.0,0
2013-12-14,50,36,43.0,0.55,0.0,0
2013-12-15,36,28,32.0,0.00,0.0,0
2013-12-16,56,26,41.0,0.00,0.0,0
2013-12-17,59,35,47.0,0.00,0.0,0
2013-12-18,52,23,37.5,0.00,0.0,0
2013-12-19,64,35,49.5,0.00,0.0,0
2013-12-20,64,53,58.5,0.07,0.0,0
